tested_ids,most_possible_intention,most_possible_intention_cf,second_possible_intention,second_possible_intention_cf,third_possible_intention,third_possible_intention_cf,ground_truth_intention
409,Find-chess_5,0.9,RequestHelp-agent_1-Get-table_3,0.5,Find-table_3,0.1,agent_1-na
410,PlayWith-chess_5-agent_2,0.9,RespondTo-agent_2,0.5,Greet-agent_2,0.1,agent_1-na
411,Get-box_7,0.9,Help-agent_1-Open-box_7,0.5,RespondTo-agent_2,0.1,agent_1-na
412,Harm-agent_1-Greet-agent_2,0.9,Open-banana_6,0.5,RespondTo-agent_2,0.1,agent_1-na
413,RequestHelp-agent_1-RespondTo-agent_2,0.9,PlayWith-cup_4-agent_2,0.5,PutInto-banana_6-table_3,0.1,agent_1-na
414,Greet-agent_1,0.9,RespondTo-agent_1,0.5,Get,0.1,agent_2-harm-agent_1-na
415,Get-table_7,0.9,RespondTo-agent_1,0.5,Harm-agent_2-Inform-agent_1-banana_6,0.1,agent_2-harm-agent_1-na
416,PutOnto-dumbbell_6-dumbbell_6,0.9,RespondTo-agent_2,0.5,Give-chess_3-agent_2,0.1,agent_1-playwith-chess_3-agent_2
417,Inform-agent_2-chess_3,0.9,PutOnto-dumbbell_6-cup_7,0.5,Get-dumbbell_6,0.1,agent_1-playwith-chess_3-agent_2
418,Help-agent_1-RespondTo-agent_2,0.9,Greet-agent_2,0.5,Get-box_5,0.1,agent_1-playwith-chess_3-agent_2
419,PutInto-chess_3-dumbbell_6,0.9,Harm-agent_1-PlayWith-chess_3-agent_2,0.5,RespondTo-agent_2,0.1,agent_1-playwith-chess_3-agent_2
420,RespondTo-agent_2,0.9,RespondTo-agent_2,0.5,Open-box_5,0.1,agent_1-playwith-chess_3-agent_2
421,Inform-agent_2-box_5,0.9,Help-agent_1-PutOnto-dumbbell_6-dumbbell_6,0.5,PutInto-chess_3-box_5,0.1,agent_1-playwith-chess_3-agent_2
422,Observe-chess_3,0.9,Open-cup_7,0.5,Give-cup_7-agent_2,0.1,agent_1-playwith-chess_3-agent_2
423,PutOnto-box_5-chess_4,0.9,Inform-agent_2-chess_3,0.5,Get-chess_3,0.1,agent_1-playwith-chess_3-agent_2
424,PutInto-chess_4-chess_3,0.9,Observe-chess_3,0.5,PutInto-chess_4-chess_3,0.1,agent_1-find-chess_3
425,RespondTo,0.9,PutInto,0.5,PlayWith,0.1,agent_1-find-key_3
426,Help-agent_1-Observe-world,0.9,Give,0.5,Observe-world,0.1,agent_1-find-key_3
427,RequestHelp-agent_1-PlayWith-key_3-agent_2,0.9,Open-key_3,0.5,Open-key_3,0.1,agent_1-find-key_3
428,PlayWith-box_5-agent_2,0.9,Open-box_4,0.5,Harm-agent_1-Give-box_4-agent_2,0.1,agent_1-find-key_3
429,Harm-agent_1-Get-key_3,0.9,RequestHelp-agent_1-Greet-agent_2,0.5,Help-agent_1-Inform-agent_2-key_3,0.1,agent_1-find-key_3
430,Inform-agent_2-key_8,0.9,Give-key_5-agent_2,0.5,Observe-key_8,0.1,agent_1-help-agent_2-find-cup_3
431,RequestHelp-agent_1-Greet-agent_2,0.9,Greet-agent_2,0.5,RequestHelp-agent_1-Inform-agent_2-key_8,0.1,agent_1-help-agent_2-find-cup_3
432,Harm-agent_1-Give-key_8-agent_2,0.9,PutOnto-key_8-key_8,0.5,PutOnto-key_5-key_8,0.1,agent_1-help-agent_2-find-cup_3
433,Help-agent_1-Find-key_8,0.9,Greet-agent_2,0.5,RequestHelp-agent_1-Observe-world,0.1,agent_1-help-agent_2-find-cup_3
434,Find-agent_2,0.9,PutInto-box_4-key_8,0.5,PlayWith-key_8-agent_2,0.1,agent_1-help-agent_2-find-cup_3
435,Observe-key_5,0.9,Observe-key_8,0.5,Open-table_6,0.1,agent_1-help-agent_2-find-cup_3
436,PutInto,0.9,Greet-agent_1,0.5,PlayWith-agent_1,0.1,agent_2-na
437,Find-agent_1,0.9,Inform-agent_1,0.5,Harm-agent_2-Give-agent_1,0.1,agent_2-na
438,RequestHelp-agent_2-Inform-agent_1,0.9,Harm-agent_2-Find-agent_1,0.5,Harm-agent_2-PlayWith-agent_1,0.1,agent_2-na
439,Get,0.9,Observe-world,0.5,Help-agent_2-RespondTo-agent_1,0.1,agent_2-na
440,Harm-agent_2-PutInto-box_3-box_3,0.9,Find-agent_1,0.5,Inform-agent_1-box_3,0.1,agent_2-na
441,Greet-agent_1,0.9,PlayWith-key_4-agent_1,0.5,Open-key_4,0.1,agent_2-na
442,PlayWith-key_4-agent_1,0.9,Harm-agent_2-Inform-agent_1-box_3,0.5,Greet-agent_1,0.1,agent_2-na
443,Greet-agent_1,0.9,Observe-world,0.5,Open-key_4,0.1,agent_2-na
444,Open-key_4,0.9,PutOnto-key_4-key_4,0.5,PutOnto-key_4-key_4,0.1,agent_2-help-agent_1-na
445,Find-key_5,0.9,RequestHelp-agent_2-Observe-key_5,0.5,PutInto-key_5-key_5,0.1,agent_2-find-books_3
446,Give-key_5,0.9,RespondTo,0.5,Open-box_4,0.1,agent_2-find-books_3
447,Harm-agent_2-PutInto-box_4-key_5,0.9,PutOnto-key_5-box_4,0.5,RespondTo,0.1,agent_2-find-books_3
448,Open-key_5,0.9,Get-books_3,0.5,Help-agent_2-Find-books_3,0.1,agent_2-find-books_3
449,RespondTo,0.9,Help-agent_2-Open-box_4,0.5,Help-agent_2-PutInto-key_5-box_4,0.1,agent_2-find-books_3
450,PutInto-key_5-box_4,0.9,Get-books_3,0.5,RespondTo,0.1,agent_2-harm-agent_1-na
451,Greet,0.9,Open-key_5,0.5,PutOnto-key_5-books_3,0.1,agent_2-harm-agent_1-get-books_3-box_4
452,Greet,0.9,Observe-key_5,0.5,Help-agent_2-PlayWith-box_4,0.1,agent_2-agent_1-na-box_4
453,Give-key_5,0.9,Help-agent_2-PutOnto-box_4-books_3,0.5,Give-key_5,0.1,agent_2-agent_1-na-box_4
454,RespondTo-agent_1,0.9,Help-agent_2-Observe-box_4,0.5,PutOnto-key_6-box_9,0.1,agent_2-open-shelf_7
455,Open-key_6,0.9,PutOnto-box_4-box_4,0.5,RequestHelp-agent_2-Open-box_9,0.1,agent_2-open-shelf_7
456,Open-box_9,0.9,Inform-agent_1-box_4,0.5,Get-box_9,0.1,agent_2-open-box_4
457,Inform-agent_1-shelf_7,0.9,Find-box_8,0.5,RequestHelp-agent_2-Inform-agent_1-key_6,0.1,agent_2-open-box_4
458,Inform-agent_1-key_6,0.9,Find-box_9,0.5,Harm-agent_2-Find-box_9,0.1,agent_2-open-box_4
459,Inform-agent_1-key_6,0.9,RequestHelp-agent_2-Get-box_4,0.5,Open-key_6,0.1,agent_2-observe-world
460,Observe-box_5,0.9,Help-agent_2-Give-box_5-agent_1,0.5,RespondTo-agent_1,0.1,agent_2-putinto-books_3-shelf_4
461,Observe-agent_1,0.9,Find-agent_1,0.5,PutOnto-shelf_4-box_5,0.1,agent_2-putinto-books_3-shelf_4
462,Get-box_5,0.9,Open-shelf_4,0.5,Greet-agent_1,0.1,agent_2-putinto-books_3-shelf_4
463,Find-shelf_4,0.9,Observe-key_6,0.5,RequestHelp-agent_2-Find-box_5,0.1,agent_2-putinto-books_3-shelf_4
464,Give-box_5-agent_1,0.9,Inform-agent_1-box_5,0.5,Observe-agent_1,0.1,agent_2-putinto-books_3-shelf_4
465,Find-shelf_4,0.9,Get-shelf_4,0.5,Help-agent_2-Greet-agent_1,0.1,agent_2-putinto-books_3-shelf_4
466,RespondTo-agent_1,0.9,Greet-agent_1,0.5,PlayWith-box_5-agent_1,0.1,agent_2-putinto-books_3-shelf_4
467,Find-box_5,0.9,Give-box_5-agent_1,0.5,Greet-agent_1,0.1,agent_2-putinto-books_3-shelf_4
468,Observe-shelf_4,0.9,Find-box_5,0.5,Get-key_6,0.1,agent_2-putinto-books_3-shelf_4
469,RespondTo-agent_1,0.9,Inform-agent_1-key_6,0.5,Help-agent_2-Open-box_5,0.1,agent_2-putinto-books_3-shelf_4
470,RespondTo,0.9,Open-box_7,0.5,Help-agent_1-Find-box_7,0.1,agent_1-playwith-chess_6-agent_2
471,Harm-agent_1-RespondTo-agent_2,0.9,Find-key_8,0.5,Get-key_8,0.1,agent_1-playwith-chess_6-agent_2
472,Get-key_8,0.9,RespondTo-agent_2,0.5,Help-agent_1-RespondTo-agent_2,0.1,agent_1-playwith-chess_6-agent_2
473,RespondTo-agent_2,0.9,Observe-key_8,0.5,Greet-agent_2,0.1,agent_1-playwith-chess_6-agent_2
474,Find-box_7,0.9,Inform-agent_2-cup_3,0.5,Help-agent_1-Give-box_4-agent_2,0.1,agent_1-playwith-chess_6-agent_2
475,Find-box_4,0.9,Inform-agent_2-cup_3,0.5,Open-cup_3,0.1,agent_1-playwith-chess_6-agent_2
476,RequestHelp-agent_1-PutInto-key_8-box_4,0.9,PutOnto-key_5-key_8,0.5,RespondTo-agent_2,0.1,agent_1-playwith-chess_6-agent_2
477,PutInto-cup_3-cup_3,0.9,PlayWith-box_7-agent_2,0.5,RequestHelp-agent_1-PlayWith-box_7-agent_2,0.1,agent_1-playwith-chess_6-agent_2
478,RespondTo-agent_2,0.9,Observe-cup_3,0.5,Help-agent_1-RespondTo-agent_2,0.1,agent_1-playwith-chess_6-agent_2
479,Give-box_7-agent_2,0.9,PlayWith-cup_3-agent_2,0.5,Open-box_7,0.1,agent_1-requesthelp-agent_2-get-chess_6-box_7
480,Observe-box_5,0.9,PlayWith-key_3-agent_1,0.5,Greet-agent_1,0.1,agent_2-open-shelf_4
481,Give-key_3-agent_1,0.9,Open-box_5,0.5,Give-box_5-agent_1,0.1,agent_2-open-shelf_4
482,Inform-agent_1-box_5,0.9,Harm-agent_2-Give-shelf_4-agent_1,0.5,Greet-agent_1,0.1,agent_2-open-shelf_4
483,PutOnto-key_3-key_3,0.9,PutInto-key_3-box_5,0.5,PlayWith-box_5-agent_1,0.1,agent_2-open-shelf_4
484,Harm-agent_2-PlayWith-key_3-agent_1,0.9,PutInto-key_3-shelf_4,0.5,PlayWith-box_5-agent_1,0.1,agent_2-open-shelf_4
485,PutInto-box_5-box_5,0.9,Inform-agent_1-key_3,0.5,Observe-key_3,0.1,agent_2-open-shelf_4
486,PutInto,0.9,Observe-world,0.5,PutOnto,0.1,agent_2-find-banana_3
487,Open-box_4,0.9,RespondTo-agent_1,0.5,PutOnto-chess_6-chess_6,0.1,agent_2-find-banana_3
488,Greet-agent_1,0.9,RespondTo-agent_1,0.5,PutOnto-table_4-dumbbell_6,0.1,agent_2-help-agent_1-find-dumbbell_6
489,Open-dumbbell_6,0.9,Inform-agent_1-dumbbell_6,0.5,Give-table_4-agent_1,0.1,agent_2-help-agent_1-find-dumbbell_6
490,Get-dumbbell_6,0.9,Help-agent_2-PlayWith-dumbbell_6-agent_1,0.5,Find-agent_1,0.1,agent_2-help-agent_1-find-dumbbell_6
491,PlayWith-dumbbell_6-agent_1,0.9,Inform-agent_1-box_5,0.5,Greet-agent_1,0.1,agent_2-help-agent_1-find-dumbbell_6
492,Give-dumbbell_6-agent_1,0.9,Harm-agent_2-PlayWith-dumbbell_6-agent_1,0.5,Open-dumbbell_6,0.1,agent_2-help-agent_1-find-dumbbell_6
493,RespondTo-agent_1,0.9,Get-box_5,0.5,Inform-agent_1-dumbbell_6,0.1,agent_2-help-agent_1-find-dumbbell_6
494,Help-agent_2-Observe-agent_1,0.9,RequestHelp-agent_2-PutInto-dumbbell_6-dumbbell_6,0.5,Get-table_4,0.1,agent_2-help-agent_1-find-dumbbell_6
495,Observe-dumbbell_6,0.9,RespondTo-agent_1,0.5,RespondTo-agent_1,0.1,agent_2-help-agent_1-find-dumbbell_6
496,RequestHelp-agent_2-Open-box_5,0.9,Give-box_5-agent_1,0.5,Observe-agent_1,0.1,agent_2-help-agent_1-find-dumbbell_6
497,Find-box_4,0.9,Greet,0.5,RespondTo,0.1,agent_1-get-banana_3-na
498,Give-box_4,0.9,Find-box_4,0.5,RequestHelp-agent_1-Give-banana_3,0.1,agent_1-get-banana_3-box_4
499,Harm-agent_1-Find-box_5,0.9,Greet-agent_2,0.5,PlayWith-box_5-agent_2,0.1,agent_1-putonto-cup_3-table_4
500,PutInto-box_5-box_5,0.9,Help-agent_1-Observe-box_5,0.5,Find-agent_2,0.1,agent_1-putonto-cup_3-table_4
501,Harm-agent_1-Inform-agent_2-box_5,0.9,Get-box_5,0.5,Give-box_5-agent_2,0.1,agent_1-putonto-cup_3-table_4
502,Help-agent_1-Give-box_5-agent_2,0.9,PlayWith-box_5-agent_2,0.5,Harm-agent_1-RespondTo-agent_2,0.1,agent_1-putonto-cup_3-table_4
503,Inform-agent_2-box_5,0.9,Greet-agent_2,0.5,Get-box_5,0.1,agent_1-putonto-cup_3-table_4
504,PutOnto-box_5-box_5,0.9,Harm-agent_1-PutInto-box_5-box_5,0.5,RespondTo-agent_2,0.1,agent_1-requesthelp-agent_2-get-cup_3-table_4
505,RequestHelp-agent_1-Inform-agent_2-box_5,0.9,Observe-agent_2,0.5,Inform-agent_2-box_5,0.1,agent_1-putonto-cup_3-table_4
506,RespondTo-agent_2,0.9,Inform-agent_2-box_5,0.5,RespondTo-agent_2,0.1,agent_1-putonto-cup_3-table_4
507,PutOnto-box_5-box_5,0.9,PlayWith-box_5-agent_2,0.5,Greet-agent_2,0.1,agent_1-putonto-cup_3-table_4
508,Harm-agent_1-PlayWith-box_5-agent_2,0.9,Get-box_5,0.5,RequestHelp-agent_1-PutOnto-box_5-box_5,0.1,agent_1-putonto-cup_3-table_4
509,Get-books_6,0.9,PutInto-box_7-books_6,0.5,Get-box_7,0.1,agent_1-give-books_6-agent_2
510,Harm-agent_1-Inform-agent_2-box_7,0.9,Get-books_6,0.5,PlayWith-books_6-agent_2,0.1,agent_1-give-books_6-agent_2
511,Harm-agent_1-Greet-agent_2,0.9,Find-books_6,0.5,Get-box_7,0.1,agent_1-give-books_6-agent_2
512,Find-box_7,0.9,Inform-agent_2-books_6,0.5,Observe-agent_2,0.1,agent_1-give-books_6-agent_2
513,Observe-key_3,0.9,Give-books_6-agent_2,0.5,Give-books_6-agent_2,0.1,agent_1-give-books_6-agent_2
514,PutInto-books_6-books_6,0.9,Inform-agent_2-books_6,0.5,Open-books_6,0.1,agent_1-give-books_6-agent_2
515,Observe-agent_2,0.9,PutOnto-box_7-box_7,0.5,Help-agent_1-Inform-agent_2-books_6,0.1,agent_1-give-books_6-agent_2
516,Greet-agent_2,0.9,Greet-agent_2,0.5,Get-key_3,0.1,agent_1-give-books_6-agent_2
517,Inform-agent_2-books_6,0.9,PutOnto-books_6-books_6,0.5,Give-key_3-agent_2,0.1,agent_1-give-books_6-agent_2
518,Inform-agent_2-books_3,0.9,Observe-agent_2,0.5,RequestHelp-agent_1-Find-banana_7,0.1,agent_1-putonto-books_3-table_4
519,PlayWith-box_5-agent_2,0.9,RequestHelp-agent_1-PlayWith-books_3-agent_2,0.5,PutInto-key_6-books_3,0.1,agent_1-putonto-books_3-table_4
520,RequestHelp-agent_1-PutInto-key_6-box_5,0.9,Inform-agent_2-banana_7,0.5,Observe-agent_2,0.1,agent_1-putonto-books_3-table_4
521,Get-table_4,0.9,Open-table_4,0.5,PlayWith-books_3-agent_2,0.1,agent_1-putonto-books_3-table_4
522,RespondTo-agent_2,0.9,Find-books_3,0.5,Inform-agent_2-key_6,0.1,agent_1-putonto-books_3-table_4
523,RespondTo-agent_2,0.9,RespondTo-agent_2,0.5,Help-agent_1-Get-key_6,0.1,agent_1-putonto-books_3-table_4
524,RequestHelp-agent_1-Greet-agent_2,0.9,Harm-agent_1-Get-box_5,0.5,RespondTo-agent_2,0.1,agent_1-putonto-books_3-table_4
525,Help-agent_1-RespondTo-agent_2,0.9,Get-table_4,0.5,PutInto-key_6-books_3,0.1,agent_1-observe-agent_2
526,PlayWith-box_5-agent_2,0.9,Get-table_4,0.5,Give-box_5-agent_2,0.1,agent_1-putonto-books_3-table_4
527,Observe-box_5,0.9,Give-table_4-agent_2,0.5,Inform-agent_2-key_6,0.1,agent_1-putonto-books_3-table_4
528,PutOnto-banana_6-banana_6,0.9,Harm-agent_2-Open-banana_6,0.5,RequestHelp-agent_2-Open-banana_6,0.1,agent_2-putonto-key_3-table_4
529,Greet-agent_1,0.9,RespondTo-agent_1,0.5,RespondTo-agent_1,0.1,agent_2-putonto-key_3-table_4
530,Help-agent_2-RespondTo-agent_1,0.9,Greet-agent_1,0.5,Get-table_4,0.1,agent_2-putonto-key_3-table_4
531,PutOnto-box_5-key_3,0.9,Harm-agent_2-Inform-agent_1-banana_6,0.5,Get-table_4,0.1,agent_2-putinto-key_3-box_5
532,Help-agent_1-Give-box_4,0.9,Inform-box_4,0.5,PlayWith-box_4,0.1,agent_1-give-cup_3-agent_2
533,RespondTo-agent_2,0.9,RequestHelp-agent_1-Give-key_5-agent_2,0.5,Help-agent_1-Give-key_5-agent_2,0.1,agent_1-give-cup_3-agent_2
534,RespondTo-agent_2,0.9,Give-box_4-agent_2,0.5,Open-key_5,0.1,agent_1-give-cup_3-agent_2
535,PutInto-cup_3-box_4,0.9,Get-box_4,0.5,Harm-agent_1-Give-key_5-agent_2,0.1,agent_1-give-cup_3-agent_2
536,Observe-key_5,0.9,Get-key_5,0.5,Inform-agent_2-key_5,0.1,agent_1-give-cup_3-agent_2
537,Harm-agent_1-PutOnto,0.9,PlayWith-agent_2,0.5,Give-agent_2,0.1,agent_1-open-box_5
538,Inform-agent_2-box_5,0.9,PlayWith-box_5-agent_2,0.5,PlayWith-box_5-agent_2,0.1,agent_1-open-box_5
539,Help-agent_1-PlayWith-box_5-agent_2,0.9,PlayWith-box_5-agent_2,0.5,Inform-agent_2-box_5,0.1,agent_1-find-dumbbell_3
540,Greet-agent_2,0.9,Get-box_5,0.5,Harm-agent_1-Give-box_5-agent_2,0.1,agent_1-help-agent_2-find-dumbbell_3
541,Find-agent_2,0.9,PutOnto-box_5-box_5,0.5,Open-box_5,0.1,agent_1-help-agent_2-find-dumbbell_3
542,Harm-agent_1-Find-agent_2,0.9,RespondTo-agent_2,0.5,RespondTo-agent_2,0.1,agent_1-help-agent_2-find-dumbbell_3
543,PutInto-box_5-box_5,0.9,RespondTo-agent_2,0.5,Find-box_5,0.1,agent_1-help-agent_2-find-dumbbell_3
544,Find-box_5,0.9,PutInto-cup_8-chess_3,0.5,Greet-agent_1,0.1,agent_2-putonto-chess_3-table_4
545,PutInto-box_5-box_5,0.9,Find-box_5,0.5,Open-box_5,0.1,agent_2-putonto-chess_3-table_4
546,PutOnto-key_6-chess_3,0.9,Help-agent_2-Get-key_6,0.5,PutInto-chess_3-box_5,0.1,agent_2-putonto-chess_3-table_4
547,PutOnto-cup_8-table_4,0.9,Get-box_5,0.5,Help-agent_2-Open-table_4,0.1,agent_2-putonto-chess_3-table_4
548,Harm-agent_2-Inform-agent_1-box_5,0.9,PutOnto-box_5-cup_8,0.5,Open-box_5,0.1,agent_2-putonto-chess_3-table_4
549,PutInto-shelf_6-shelf_6,0.9,Greet-agent_1,0.5,RespondTo-agent_1,0.1,agent_2-na
550,PlayWith-box_5-agent_1,0.9,Observe-shelf_6,0.5,Give-shelf_6-agent_1,0.1,agent_2-na
551,RespondTo-agent_1,0.9,RequestHelp-agent_2-Greet-agent_1,0.5,Find-agent_1,0.1,agent_2-na
552,Inform-agent_1-table_4,0.9,Observe-world,0.5,RespondTo-agent_1,0.1,agent_2-na
553,Find-box_5,0.9,Greet-agent_1,0.5,Give-shelf_6-agent_1,0.1,agent_2-na
554,Help-agent_2-RespondTo-agent_1,0.9,Give-box_5-agent_1,0.5,Observe-shelf_6,0.1,agent_2-na
555,Give-table_4-agent_1,0.9,Inform-agent_1-box_5,0.5,Inform-agent_1-table_4,0.1,agent_2-get-dumbbell_3-box_5
556,PlayWith-shelf_6-agent_1,0.9,RespondTo-agent_1,0.5,PutOnto-dumbbell_3-shelf_6,0.1,agent_2-na
557,Inform-agent_1-dumbbell_3,0.9,Open-shelf_6,0.5,PutOnto-shelf_6-shelf_6,0.1,agent_2-na
558,Inform-agent_1-shelf_6,0.9,Get-shelf_6,0.5,PlayWith-box_5-agent_1,0.1,agent_2-harm-agent_1-get-na
559,Inform-agent_1-books_3,0.9,Get-books_3,0.5,Open-box_4,0.1,agent_2-help-agent_1-get-books_3-box_4
560,Harm-agent_2-Inform-agent_1-box_4,0.9,Give-books_3-agent_1,0.5,Harm-agent_2-Inform-agent_1-box_4,0.1,agent_2-help-agent_1-get-books_3-box_4
561,RespondTo-agent_1,0.9,RequestHelp-agent_2-Get-books_3,0.5,PutOnto-box_4-timer_6,0.1,agent_2-help-agent_1-get-books_3-box_4
562,Harm-agent_2-PlayWith-timer_6-agent_1,0.9,PutInto-timer_6-books_3,0.5,Find-timer_6,0.1,agent_2-help-agent_1-get-books_3-box_4
563,Help-agent_2-PlayWith-books_3-agent_1,0.9,RequestHelp-agent_2-PlayWith-timer_6-agent_1,0.5,Give-box_4-agent_1,0.1,agent_2-help-agent_1-get-books_3-box_4
564,Find-box_4,0.9,Open-box_4,0.5,Get-timer_6,0.1,agent_2-help-agent_1-get-books_3-box_4
565,Greet-agent_1,0.9,Greet-agent_1,0.5,Harm-agent_2-PlayWith-timer_6-agent_1,0.1,agent_2-help-agent_1-get-books_3-box_4
566,RequestHelp-agent_2-Get-timer_6,0.9,Give-timer_6-agent_1,0.5,RequestHelp-agent_2-Give-timer_6-agent_1,0.1,agent_2-help-agent_1-get-books_3-box_4
567,Help-agent_2-Find-box_4,0.9,PutInto-timer_6-timer_6,0.5,RequestHelp-agent_2-Get-box_4,0.1,agent_2-help-agent_1-get-books_3-box_4
568,Open-box_6,0.9,PutInto-box_6-key_4,0.5,Greet-agent_1,0.1,agent_2-open-box_5
569,PutInto-key_4-box_5,0.9,Harm-agent_2-PlayWith-box_5-agent_1,0.5,Open-box_5,0.1,agent_2-open-box_5
570,Open-box_5,0.9,PlayWith-box_5-agent_1,0.5,RespondTo-agent_1,0.1,agent_2-open-box_5
571,PutOnto-key_4-box_5,0.9,Find-box_5,0.5,Greet-agent_1,0.1,agent_2-open-box_5
572,RequestHelp-agent_2-Give-key_4-agent_1,0.9,PutOnto-box_6-box_6,0.5,PutOnto-key_4-box_5,0.1,agent_2-open-box_5
573,RespondTo-agent_1,0.9,PutInto-box_6-dumbbell_3,0.5,Find-agent_1,0.1,agent_2-open-box_5
574,PutOnto-box_6-box_5,0.9,Open-dumbbell_3,0.5,Greet-agent_1,0.1,agent_2-open-box_5
575,Get-dumbbell_3,0.9,Get-box_6,0.5,Open-dumbbell_3,0.1,agent_2-open-box_5
576,PlayWith-box_6-agent_1,0.9,Find-box_6,0.5,RequestHelp-agent_2-Give-box_5-agent_1,0.1,agent_2-open-box_5
577,RequestHelp-agent_1-RespondTo-agent_2,0.9,RequestHelp-agent_1-PlayWith-key_5-agent_2,0.5,Greet-agent_2,0.1,agent_1-playwith-chess_3-agent_2
578,PlayWith-key_5-agent_2,0.9,Find-box_4,0.5,Help-agent_1-Get-table_7,0.1,agent_1-playwith-chess_6-agent_2
579,RequestHelp-agent_1-PutOnto-chess_6-chess_6,0.9,Harm-agent_1-PlayWith-key_5-agent_2,0.5,Help-agent_1-PutInto-chess_3-box_4,0.1,agent_1-playwith-chess_6-agent_2
580,PutOnto-chess_6-box_4,0.9,Greet-agent_2,0.5,Get-chess_6,0.1,agent_1-playwith-chess_6-agent_2
581,Get-table_7,0.9,PlayWith-chess_6-agent_2,0.5,RespondTo-agent_2,0.1,agent_1-playwith-chess_6-agent_2
582,Get-key_5,0.9,Open-key_5,0.5,Give-box_4,0.1,agent_2-give-timer_3-agent_1
583,Harm-agent_2-Find-key_5,0.9,Open-key_5,0.5,Harm-agent_2-Greet-agent_1,0.1,agent_2-give-timer_3-agent_1
584,PutOnto-key_5-key_5,0.9,Find-box_4,0.5,Give-key_5-agent_1,0.1,agent_2-give-timer_3-agent_1
585,Find-key_5,0.9,Harm-agent_2-Greet-agent_1,0.5,Inform-agent_1-timer_3,0.1,agent_2-give-timer_3-agent_1
586,PutOnto-key_5-box_4,0.9,PutInto-timer_3-key_5,0.5,Greet-agent_1,0.1,agent_2-open-box_4
587,RequestHelp-agent_2-Observe-agent_1,0.9,RespondTo-agent_1,0.5,Greet-agent_1,0.1,agent_2-give-timer_3-agent_1
588,Help-agent_1-PutInto-table_6-key_8,0.9,Get-key_8,0.5,RespondTo-agent_2,0.1,agent_1-find-key_3
589,Open-key_8,0.9,Harm-agent_1-PutOnto-key_8-key_8,0.5,PlayWith-key_8-agent_2,0.1,agent_1-find-key_3
590,PlayWith-box_7-agent_2,0.9,Greet-agent_2,0.5,Greet-agent_2,0.1,agent_1-find-key_3
591,Observe-key_3,0.9,Observe-box_4,0.5,Find-box_4,0.1,agent_1-open-box_4
592,Find-box_4,0.9,Find-key_5,0.5,Give-table_6-agent_2,0.1,agent_1-open-box_4
593,RequestHelp-agent_1-Give-key_3-agent_2,0.9,Greet-agent_2,0.5,Greet-agent_2,0.1,agent_1-na
594,Give-box_8-agent_1,0.9,PlayWith-books_7-agent_1,0.5,Observe-box_8,0.1,agent_2-find-cup_5
595,RequestHelp-agent_2-Open-books_7,0.9,Find-books_7,0.5,Give-box_8-agent_1,0.1,agent_2-find-cup_5
596,PlayWith-books_7-agent_1,0.9,Give-box_8-agent_1,0.5,RequestHelp-agent_2-RespondTo-agent_1,0.1,agent_2-find-cup_5
597,PutOnto-books_7-books_7,0.9,Observe-agent_1,0.5,PutOnto-books_7-books_7,0.1,agent_2-requesthelp-agent_1-na
598,Greet-agent_1,0.9,Give-books_7-agent_1,0.5,Open-box_8,0.1,agent_2-agent_1-na
599,Greet-agent_1,0.9,PlayWith-box_8-agent_1,0.5,Open-box_8,0.1,agent_2-find-cup_5
600,PutOnto-box_8-cup_3,0.9,Find-cup_5,0.5,Inform-agent_1-cup_5,0.1,agent_2-find-cup_5
601,Greet-agent_1,0.9,Find-cup_5,0.5,PlayWith-shelf_6-agent_1,0.1,agent_2-find-cup_5
602,Inform-agent_1-cup_3,0.9,Help-agent_2-RespondTo-agent_1,0.5,RequestHelp-agent_2-Greet-agent_1,0.1,agent_2-find-cup_5
603,Observe-cup_5,0.9,Give-cup_5-agent_1,0.5,RespondTo-agent_1,0.1,agent_2-find-cup_5
604,Help-agent_1-PutInto,0.9,Get,0.5,Open,0.1,agent_1-get-key_3-na
605,PutInto-box_5-box_6,0.9,Get-box_5,0.5,Get-box_6,0.1,agent_1-get-key_3-na
606,Inform-agent_2-box_5,0.9,Observe-box_6,0.5,Observe-box_4,0.1,agent_1-get-key_3-na
607,Help-agent_1-Greet-agent_2,0.9,Greet-agent_2,0.5,Observe-box_4,0.1,agent_1-get-key_3-na
608,PutOnto-box_5-box_5,0.9,PlayWith-box_5-agent_2,0.5,Harm-agent_1-Greet-agent_2,0.1,agent_1-get-key_3-na
609,Help-agent_1-PutInto-box_5-box_4,0.9,Open-box_6,0.5,Harm-agent_1-Inform-agent_2-key_3,0.1,agent_1-get-key_3-na
610,Observe-box_4,0.9,Inform-agent_2-box_5,0.5,Open-box_6,0.1,agent_1-get-key_3-na
611,Get-box_5,0.9,PutOnto-box_4-box_5,0.5,PutOnto-box_4-key_3,0.1,agent_1-get-key_3-na
612,Get-box_7,0.9,PlayWith-cup_4-agent_1,0.5,Get-box_7,0.1,agent_2-help-agent_1-na
613,Help-agent_2-Inform-agent_1-cup_4,0.9,Harm-agent_2-Get-box_7,0.5,RequestHelp-agent_2-PutOnto-cup_4-cup_4,0.1,agent_2-help-agent_1-get-na
614,Observe-cup_4,0.9,PutInto-cup_4-box_7,0.5,Give-cup_4-agent_1,0.1,agent_2-help-agent_1-get-cup_4-na
